id,transaction_hash,from_address,to_address,amount,dex,function_called,block_number,timestamp
9301,0xdda60625810c321bf47ce509ead89134334281c07e5559b8cd0507cbd53f91ea,0x1DF5a6c92cA35AF0C42Ad69d5A8b7d8e5ca89dC6,0xc010A798F9eED73395A9C72520298ba33a48a2B7,80309.9844586034,"Trader Joe","Swap Arena for AVAX",52802227,2024-11-08T07:43:24.000Z
9300,0x9e9e7336df3bd64b8953ac5b07ac2f7041d9f5792b773da3c07b837d5090b826,0xC764a65BeCB19229CE7620d56e7d82152320eFd3,0x73a9F20563138B3e6f12EeE85335B31c57062f9c,80.29142220334602,"Trader Joe","Swap AVAX For Arena",52802226,2024-11-08T07:43:22.000Z
9299,0x7c06fe05b4484f6d494c5c716c5b4fe6ed7a02fee55d2ec16719f66a3a30007f,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xF54562C1BDa6B2EBaB9d32F0dcc1A547bd64D1e2,5500.657625371025,"Trader Joe","Swap AVAX For Arena",52802213,2024-11-08T07:42:50.000Z
9298,0xfc1e38cf4a430eee4f21ad09343a9adbffaa0dfde6fcc4a2111b9c15fa49bef8,0x23684b2E8108Bc6b54b5Fe51719450796B2A1989,0x015B96160687614E76BF038d507DFf2e683C2AC4,200000,"Trader Joe","Add Liquidity",52802213,2024-11-08T07:42:50.000Z
9297,0x9d4da4daa640984935e39950f00852fdd71565aef382acc8b2acf980ff2b85be,0x867127f8BdC9b5b1091cA2A70FAC3696492120c4,0x015B96160687614E76BF038d507DFf2e683C2AC4,20549.24859567577,"Trader Joe","Swap Arena for AVAX",52802108,2024-11-08T07:38:59.000Z
9296,0x14066f30eb86a4e795fdd035949a65e9e72d0c9acd7cfedac56c2f80a450cc8c,0x1a5b89F26E6dfE90c9900003677440F81cCa34C7,0xc010A798F9eED73395A9C72520298ba33a48a2B7,5000,"Trader Joe","Swap ARENA For Tokens",52802060,2024-11-08T07:37:19.000Z
9295,0x06bdf6065ce09fc783a933eb7fa5202532e8fddf16fcaaf602dd7a2c63c91f78,0xC764a65BeCB19229CE7620d56e7d82152320eFd3,0x139d124813afCA73D7d71354bFe46DB3dA59702B,113.04611954031347,"Trader Joe","Swap AVAX For Arena",52802015,2024-11-08T07:35:37.000Z
9294,0x0ed3feb092eea5ca5b40b1d788438a46529582fa3784eca53971660b576f8398,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xE447c21dc23867E3752489c9F108eFeDDBF9F9c2,36609.248191260405,"Trader Joe","Swap AVAX For Arena",52801983,2024-11-08T07:34:30.000Z
9293,0x32696658f25e1c38fa90f1b7da93a04d2d47483190a568aee3d299817d55a0a6,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xE447c21dc23867E3752489c9F108eFeDDBF9F9c2,36720.000356610115,"Trader Joe","Swap AVAX For Arena",52801972,2024-11-08T07:34:02.000Z
9292,0xcc6688f7f0c5fe88dcf0268dab34ac1d6a4eb67890ba2f56aeaaa08effab9255,0x533daE2922C5Aa07eB2eA2146F63BbDd4A61c2d3,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,37.346020154903265,"Trader Joe","Swap AVAX For Arena",52801967,2024-11-08T07:33:49.000Z
9291,0xb32002e49add75f22cf7944dbaa31815e4cb92cf50f6195b5213b468b17fc881,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xE447c21dc23867E3752489c9F108eFeDDBF9F9c2,36831.62102250817,"Trader Joe","Swap AVAX For Arena",52801953,2024-11-08T07:33:21.000Z
9290,0x221787ef666dba9ceb8ecd14bc71132ad06f89100ba755a108f97da5bf6de91e,0xC764a65BeCB19229CE7620d56e7d82152320eFd3,0xbA109916A5f1381845d6FC4a2758C1abD196ff93,54.22038314701657,"Trader Joe","Swap AVAX For Arena",52801944,2024-11-08T07:33:03.000Z
9289,0x09d95e89222f78f966b78d344d717d3a03f31a047639d0cd30e71ca6c789d64e,0xC764a65BeCB19229CE7620d56e7d82152320eFd3,0xC7B3Fd6823a835977aBe6c232446E8fA063259F5,143.68748632938207,"Trader Joe","Swap AVAX For Arena",52801927,2024-11-08T07:32:29.000Z
9288,0xa3f3487af918d48fc9f0686818ce5fda6e23c2701a59dbeeef3d98fd99ea80bd,0x1a5b89F26E6dfE90c9900003677440F81cCa34C7,0x015B96160687614E76BF038d507DFf2e683C2AC4,5000,"Trader Joe","Swap ARENA For Tokens",52801920,2024-11-08T07:32:13.000Z
9287,0xb4d8826be8b6d4d76996b36a24ceb883b2b2aa5e4589f51fad5ae6e328175030,0xC764a65BeCB19229CE7620d56e7d82152320eFd3,0xbd94847343f344823fa59B74998F977ad670Cf0E,296.170149378852,"Trader Joe","Swap AVAX For Arena",52801810,2024-11-08T07:28:15.000Z
9286,0xf2bae1493bdce6af4f0bce420f7d008c0483190d1d8b50cb4e7d3cecaf22ab4c,0xC7F1C4EE69225f95A0d309CE44573f8753e25eE2,0x015B96160687614E76BF038d507DFf2e683C2AC4,195.07603925557947,"Trader Joe","Swap Arena for AVAX",52801653,2024-11-08T07:22:04.000Z
9285,0xeb0cece27934ca60c2cbfae58e025f869216f3708e10421d8250a576d366a4a5,0x533daE2922C5Aa07eB2eA2146F63BbDd4A61c2d3,0x015B96160687614E76BF038d507DFf2e683C2AC4,201.94969219830017,"Trader Joe","Swap Arena for AVAX",52801586,2024-11-08T07:19:35.000Z
9284,0xc3725637eb46b5da5f6b5c0e8c074e8e00e40181c7667f84f4fee538247501a7,0x14e08a85446308604cAdF9672eEf74e5174A741d,0x015B96160687614E76BF038d507DFf2e683C2AC4,972.7255,"Trader Joe","Swap Arena for AVAX",52801572,2024-11-08T07:18:53.000Z
9283,0xcef7b361f13f64e8822f9a51cfdd0c6aa371292ac1fcfd26b93be9748c149e00,0x2484779e006b2269e01eb2B9355Cf85c79eC9675,0x015B96160687614E76BF038d507DFf2e683C2AC4,25000,"Trader Joe","Swap Arena for AVAX",52801564,2024-11-08T07:18:34.000Z
9282,0x6055901aed1c88b199fa476158d26a6bf75a0d2b3e07c6ec5a242b65bee4c6a2,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,1476.4046417965867,"Trader Joe","Swap AVAX For Arena",52801561,2024-11-08T07:18:28.000Z
9281,0x84a71237fe69f1a93fa153a5563a344041dd2c79b2e1ce1d5251dd569acad76c,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x300a42F930CAb20413ea3a6e329C4Aae55E212D7,553843.5347563573,"Trader Joe","Swap AVAX For Arena",52801545,2024-11-08T07:17:53.000Z
9280,0xd6fdd1d1ebfa9b393df4b53c46529346a27eaf6c061fe434301da585e1b7b11c,0x2484779e006b2269e01eb2B9355Cf85c79eC9675,0xc010A798F9eED73395A9C72520298ba33a48a2B7,5000,"Trader Joe","Swap Arena for AVAX",52801535,2024-11-08T07:17:32.000Z
9279,0x5063b0bf65f4ea7a237ae4e8c0cbac1140dd30d700d2ab18fb59a88b7f125c5f,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0x533daE2922C5Aa07eB2eA2146F63BbDd4A61c2d3,682.741083010125,"Trader Joe","Swap AVAX For Arena",52801535,2024-11-08T07:17:32.000Z
9278,0xc50b93e8c7a99a410f057323e79ddc123ab08fd8f451ada8bc8962d46bb5f853,0xC764a65BeCB19229CE7620d56e7d82152320eFd3,0x5Fa510C9b306f0C73Bd1187a9b662D49bfC41F6D,0.9463877764191858,"Trader Joe","Swap AVAX For Arena",52801515,2024-11-08T07:16:51.000Z
9277,0x513a6c1732fda24ce6bf759278f826b1034889b61796f431dab8330eda0db8cc,0x2484779e006b2269e01eb2B9355Cf85c79eC9675,0xc010A798F9eED73395A9C72520298ba33a48a2B7,20000,"Trader Joe","Swap Arena for AVAX",52801488,2024-11-08T07:15:42.000Z
9276,0xd73d449e549732b9cd3e1252d3e97c70216dff3b045921874886625ef44dfbfb,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0x34D3d9554C3d6D67ab395e2b52055D42Aabd5140,6698.428771301543,"Trader Joe","Swap Arena for AVAX",52801423,2024-11-08T07:13:20.000Z
9275,0x1664312f3f0b8d4f52d1b18a83b07e64e1990fb721e124386401f3461f5b9588,0xC764a65BeCB19229CE7620d56e7d82152320eFd3,0x139d124813afCA73D7d71354bFe46DB3dA59702B,41.58459181426625,"Trader Joe","Swap AVAX For Arena",52801410,2024-11-08T07:12:48.000Z
9274,0xe866495d4ba3d017b067b39cbd1235b525482bd613a4c44584a5fd68c69f1954,0xC764a65BeCB19229CE7620d56e7d82152320eFd3,0x63E94Db00a535AF1d00379De4aFC8E67B5E269c3,132.46571717994286,"Trader Joe","Swap AVAX For Arena",52801391,2024-11-08T07:12:10.000Z
9273,0xdde20ba0ddd9add9705a2ff22413b70fcfa70d99c86d43792dc151d134dd6e37,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x4e9f1A90240B07f9a61E7bd86937EE8742B777F1,74323.33084644507,"Trader Joe","Swap AVAX For Arena",52801363,2024-11-08T07:11:09.000Z
9272,0xfb6d17397d1e4f8b291e673319dba0c45231be891d0bfb86072190d1e8cd443a,0xC764a65BeCB19229CE7620d56e7d82152320eFd3,0x0a0f07f23798f918534ffb41d2A5E651F1CbBB4a,91.0768734108251,"Trader Joe","Swap AVAX For Arena",52801360,2024-11-08T07:11:02.000Z
9271,0xad33dfd49efb7e8868f9c19a3f560b118507728620582992260cfb1721a670af,0xC764a65BeCB19229CE7620d56e7d82152320eFd3,0x81a1E801BbD5c4Ae713F169982405a96C354FDCD,88.3537873772972,"Trader Joe","Swap AVAX For Arena",52801342,2024-11-08T07:10:16.000Z
9270,0x82e70f0fe01eac37d94922d37f1a46ea4319d6905848c9859b1e8ee569e19b2e,0x534e9ab408055eeF8Ba7F13cF2A94c1Fe788E345,0x822C2b6f471CC7e037fC3E559E56101d866dc4f4,5000,"Trader Joe","Swap Arena for AVAX",52801307,2024-11-08T07:09:07.000Z
9269,0xa22070f7027202a99d378dad6fb705b1e6a0cbdc8665aa6eb12634cdabeb78d4,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3716.1663890975406,"Trader Joe","Swap AVAX For Arena",52801306,2024-11-08T07:09:05.000Z
9268,0x5c44f078fb25f06271af2dfca912f14fe97c0af38679011eb5cc7a6c126cc325,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3716.1663890975406,"Trader Joe","Swap AVAX For Arena",52801269,2024-11-08T07:07:42.000Z
9267,0x423f8409116abbfaa536a73a23bf505d74f89e2f77885f0d187aee5e507c2aed,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3716.165774451608,"Trader Joe","Swap AVAX For Arena",52801212,2024-11-08T07:05:35.000Z
9266,0xd5c2488830510b0220c787c1970ed288778546b04ebf192f88690aff8217609e,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xC7F1C4EE69225f95A0d309CE44573f8753e25eE2,668.9098394012894,"Trader Joe","Swap AVAX For Arena",52801178,2024-11-08T07:04:08.000Z
9265,0x4a3fc6609fa26143718b7b570d41297498f834500e6b1ac958c5fd14542ffbf6,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,18580.82887225804,"Trader Joe","Swap AVAX For Arena",52801159,2024-11-08T07:03:24.000Z
9264,0xbfecdc34cf7178077f39a19bb59d0cb43990bcfbfdafcf4d738ef5b5a781db47,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3716.165774451608,"Trader Joe","Swap AVAX For Arena",52801132,2024-11-08T07:02:21.000Z
9263,0xfd9103e71ef07a61992a71be0a3db551640a2cadb3e36235f0bea056acc5fa2f,0x89EBdb87B3529E14E7Ded23115D3ea5D53821f89,0x015B96160687614E76BF038d507DFf2e683C2AC4,352925.7074546202,"Trader Joe","Swap Arena for AVAX",52800927,2024-11-08T06:54:39.000Z
9262,0xcfc1ab9fdf4551c10c02f1d7948a3ee54c57c8fd6e8f088a1ea8c41cfc30e3fe,0xC764a65BeCB19229CE7620d56e7d82152320eFd3,0x019605cEf7791F0D4D61356BC699C471f2bdca5E,48.13355375261163,"Trader Joe","Swap AVAX For Arena",52800914,2024-11-08T06:54:13.000Z
9261,0x2d99fffdf30eb31c433f92504a999de54382abec2354c3c4c2bb406b8fcc961c,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,1114.8460428841531,"Trader Joe","Swap AVAX For Arena",52800787,2024-11-08T06:49:17.000Z
9260,0x283bcc65ca70d2c78f6ebf1f2216a05bf724a81545a86307144318bd1bcf45f3,0x2484779e006b2269e01eb2B9355Cf85c79eC9675,0x822C2b6f471CC7e037fC3E559E56101d866dc4f4,5000,"Trader Joe","Swap Arena for AVAX",52800769,2024-11-08T06:48:38.000Z
9259,0x62db40852ed7c3f2795e30b0658cfe0c58517da50096f5f0cdafdd5bd0e6bd62,0x2484779e006b2269e01eb2B9355Cf85c79eC9675,0x822C2b6f471CC7e037fC3E559E56101d866dc4f4,5000,"Trader Joe","Swap Arena for AVAX",52800705,2024-11-08T06:46:10.000Z
9258,0xcff300aa2ac95276b874d7b3414fe6ce8a40ca5bfa1ec7ef8fcd4870d98bbadc,0xe8F0D7C66dB903f4881FC7124ac819b8a53811F8,0x015B96160687614E76BF038d507DFf2e683C2AC4,142594.60183911788,"Trader Joe","Swap Arena for AVAX",52800652,2024-11-08T06:43:59.000Z
9257,0x60bbb204d093f4c1a49683def00300fc56f1917de7f849be0e709350d2f67f29,0x2484779e006b2269e01eb2B9355Cf85c79eC9675,0x822C2b6f471CC7e037fC3E559E56101d866dc4f4,5000,"Trader Joe","Swap Arena for AVAX",52800648,2024-11-08T06:43:48.000Z
9256,0xf608dbece2218ba3ddeced83abe7d62b099e95eaab46fa5da4c73eaaf32334a8,0xC764a65BeCB19229CE7620d56e7d82152320eFd3,0x63E94Db00a535AF1d00379De4aFC8E67B5E269c3,92.90405446093084,"Trader Joe","Swap AVAX For Arena",52800585,2024-11-08T06:41:17.000Z
9255,0x464be99b20d1e8d0fd17259a5de3d9b341bc8d63671daa0d140084f08bd6c266,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xD3E4CF21aa9F94707692CBbD535E375b6ddd3e1C,3715.956719530813,"Trader Joe","Swap AVAX For Arena",52800573,2024-11-08T06:40:52.000Z
9254,0xca134fc3d844796a8a9bcf93edef26a128629d7e6599b5c0f4176dd2483f4543,0xC764a65BeCB19229CE7620d56e7d82152320eFd3,0x81a1E801BbD5c4Ae713F169982405a96C354FDCD,61.96641100111592,"Trader Joe","Swap AVAX For Arena",52800533,2024-11-08T06:39:15.000Z
9253,0x03d1a86ade5d3db7639861961cdac6db353a8e9e8c32ed0b01f28ed89f98b21e,0xF835925589ac11Df66690b3aa343De649f38cd83,0x015B96160687614E76BF038d507DFf2e683C2AC4,399474,"Trader Joe","Add Liquidity",52800353,2024-11-08T06:32:15.000Z
9252,0x17aeac3370f8a09f098efa193d959b50a8c4edd37194e2bb4ed12f9741449382,0xF835925589ac11Df66690b3aa343De649f38cd83,0x015B96160687614E76BF038d507DFf2e683C2AC4,0.01,"Trader Joe","Add Liquidity",52800317,2024-11-08T06:30:57.000Z
9251,0x29710c2fcbc13db10aead4c87e71b80ff472078b1b5a4021739c3e2e5daa60fb,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,199438,"Trader Joe","Remove Liquidity",52800301,2024-11-08T06:30:19.000Z
9250,0x308a51ac6d7c8c5fffabae981ae20b4c5e8191bf7c4d960fceacaea8ac6c19a2,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,200036.89213983534,"Trader Joe","Remove Liquidity",52800268,2024-11-08T06:28:50.000Z
9249,0x4ad8d608468eeb1aaa765cb06dd35df4bba1255dc6e63156d592b5c4ad40d7ae,0xDFab6EfD824760BF95d6643a7135E44695145afF,0xc010A798F9eED73395A9C72520298ba33a48a2B7,185163.9049129464,"Trader Joe","Swap Arena for AVAX",52800268,2024-11-08T06:28:50.000Z
9248,0xf77703424177403342f04c5fc8ea4d1e47d149bef97b87723fa3c14129e6e620,0xDFab6EfD824760BF95d6643a7135E44695145afF,0x015B96160687614E76BF038d507DFf2e683C2AC4,238154.2392757103,"Trader Joe","Swap Arena for AVAX",52800229,2024-11-08T06:27:20.000Z
9247,0xd34894bd60e64bd1183babcdc8cc0110a60479c157f4d224410a7be302d05d33,0xF835925589ac11Df66690b3aa343De649f38cd83,0x015B96160687614E76BF038d507DFf2e683C2AC4,199438,"Trader Joe","Add Liquidity",52800217,2024-11-08T06:26:49.000Z
9246,0x70f4e6cfa6af44d5751ee5021e67b3d2adb14082bfeaa25af9da1da8c0adb02f,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xC7F1C4EE69225f95A0d309CE44573f8753e25eE2,775.4193866289194,"Trader Joe","Swap AVAX For Arena",52800201,2024-11-08T06:26:17.000Z
9245,0x2d82759906240c60bd1780a7a40a61078c587dd8e0b009f4ce453a96848f36ae,0xF835925589ac11Df66690b3aa343De649f38cd83,0x015B96160687614E76BF038d507DFf2e683C2AC4,200000,"Trader Joe","Add Liquidity",52800194,2024-11-08T06:26:03.000Z
9244,0x4d532a67c8f0542fdc6301c1beb645e93a7c970643246e41014fb85c35f9a0ff,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,399437.18555676565,"Trader Joe","Remove Liquidity",52800161,2024-11-08T06:24:54.000Z
9243,0xbfc5fa3a08f82c93c3499e3d06dd2bfca2276ce05533607a0b25d06b38fc6ddc,0xfadE0f0d1a646D46C2A84A5625c64Dfec3938669,0x015B96160687614E76BF038d507DFf2e683C2AC4,1271435,"Trader Joe","Swap Arena for AVAX",52800132,2024-11-08T06:23:53.000Z
9242,0x7a7223053c5ada979da6f231566100e5d1375ab2307dcf9d3798f8f65077cd80,0x13b3b2b4e06B025ba702fE7629b7d6F08CFf827d,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,722.4465978491431,"Trader Joe","Swap AVAX For Arena",52799373,2024-11-08T05:54:52.000Z
9241,0x8b131a40443c91953b840e08ccf4de4e45309225d0a93f197fac692422e8b75f,0x2484779e006b2269e01eb2B9355Cf85c79eC9675,0xc010A798F9eED73395A9C72520298ba33a48a2B7,5000,"Trader Joe","Swap Arena for AVAX",52799291,2024-11-08T05:51:17.000Z
9240,0xea9a3db1bb28e3c87792618e6ad50514bce1096da2b155846430e914e75cc6ef,0xf15DDdf06e7e743762E015537C849Ad5C4863E0c,0xc010A798F9eED73395A9C72520298ba33a48a2B7,3568.719539373677,"Trader Joe","Swap Arena for AVAX",52799248,2024-11-08T05:49:44.000Z
9239,0x555052914b0090290dd7ace83d24c0eca1ac44da1389b058cbc124e5a7b69115,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0x34D3d9554C3d6D67ab395e2b52055D42Aabd5140,1493.9121338219766,"Trader Joe","Swap Arena for AVAX",52799218,2024-11-08T05:48:39.000Z
9238,0x367311c63688201c1e8cefab9b0b6441f7d7e2c19c9a8db08bceefd77708db69,0xC764a65BeCB19229CE7620d56e7d82152320eFd3,0xbeB6f962A0Cb4b6E97CC268B1d219701daC3a19C,4.4320013235064435,"Trader Joe","Swap AVAX For Arena",52799114,2024-11-08T05:44:45.000Z
9237,0x0940355ed80883173e8ae2c417d02d47279c997717777a0647da90921c1d320c,0x4b9ee1ef81D0481B25e1476998F42d6f2C812Fa5,0x9AAD97C5CeDf2c418F4926874ccFe90FaD373C4A,500,"Trader Joe","Swap Arena for AVAX",52798818,2024-11-08T05:33:45.000Z
9236,0x5f2d8713408dd1a5ea9f62ef2451ec0229f7bb580c641c02bd7336c22cb0875a,0x958c81d7960edf73F3104a99C1AA0990f88F4ec9,0xc010A798F9eED73395A9C72520298ba33a48a2B7,58489.44398856699,"Trader Joe","Swap Arena for AVAX",52798777,2024-11-08T05:32:07.000Z
9235,0xeaf1134fb70b07a0a623af479fc230f51b87eb09a1d99a141acd625dc464d73c,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xDFab6EfD824760BF95d6643a7135E44695145afF,71907.84033633977,"Trader Joe","Swap AVAX For Arena",52798756,2024-11-08T05:31:20.000Z
9234,0xcfb4efa8393ce260c423d379ec80d7e1b4bdd175fb95db804694e84b3a4cf781,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,58489.44398856699,"Trader Joe","Remove Liquidity",52798754,2024-11-08T05:31:16.000Z
9233,0xebc32062b754abb852150d0da8ed50f120042d7821836a09f3a3c133c2e47d57,0xF835925589ac11Df66690b3aa343De649f38cd83,0x015B96160687614E76BF038d507DFf2e683C2AC4,0.01,"Trader Joe","Add Liquidity",52798751,2024-11-08T05:31:10.000Z
9232,0xf7f485befbc15e73a586f51ada67fce187168b4653ae3713dd58646de05a7b49,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0x34D3d9554C3d6D67ab395e2b52055D42Aabd5140,6371.4113293612045,"Trader Joe","Swap Arena for AVAX",52798730,2024-11-08T05:30:18.000Z
9231,0x9d3e8f87610273a2415dc64b9d776a0a25a2b41dbbf5b7dec2f8434f4008d90c,0x2484779e006b2269e01eb2B9355Cf85c79eC9675,0x015B96160687614E76BF038d507DFf2e683C2AC4,10000,"Trader Joe","Swap Arena for AVAX",52798630,2024-11-08T05:26:19.000Z
9230,0xbbca4588bdccff728c93e198f094e165ad0f29ee8f670bb0c3306b9cd74f4fd2,0xC764a65BeCB19229CE7620d56e7d82152320eFd3,0xbeB6f962A0Cb4b6E97CC268B1d219701daC3a19C,11.12964955999703,"Trader Joe","Swap AVAX For Arena",52798606,2024-11-08T05:25:28.000Z
9229,0x60f12fb06fcc4a5aea6ca2eaf10a14de42174c780d3995a724c9a74e8f4a6d2d,0x13b3b2b4e06B025ba702fE7629b7d6F08CFf827d,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,910.0265042585354,"Trader Joe","Swap AVAX For Arena",52798602,2024-11-08T05:25:18.000Z
9228,0xf1a3411385b4d92e8751b8bd6180b12cc44d48ecb2952d06406b3d4499c85912,0x2484779e006b2269e01eb2B9355Cf85c79eC9675,0x015B96160687614E76BF038d507DFf2e683C2AC4,5409.233666454424,"Trader Joe","Swap Arena for AVAX",52798577,2024-11-08T05:24:20.000Z
9227,0xd68aad29226636f1576616cf9e0e39a824c069b4b4ab50daed18a8b3fc4b0228,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0x3c21ee5ba51e00339AC8C1850879D46AB58cbc4A,2464.10978220124,"Trader Joe","Swap Tokens For ARENA",52798514,2024-11-08T05:21:54.000Z
9226,0x22efdce41435b559abb1d1c690124826afcad31bae7029085401975251a5c597,0x6794B8eDA69934E39e41290bc0893f388c579A7f,0x015B96160687614E76BF038d507DFf2e683C2AC4,138333.81488023605,"Trader Joe","Swap Arena for AVAX",52798492,2024-11-08T05:20:51.000Z
9225,0x156689b0aa6bc6387f54e0193df6995fae81b9057f64d6123b2c5bb8eb7e63ec,0x107608a8B7a1af418F9aAA608fb92651c122e7C6,0x015B96160687614E76BF038d507DFf2e683C2AC4,3360,"Trader Joe","Swap Arena for AVAX",52798470,2024-11-08T05:20:01.000Z
9224,0x1adbcca198e71795da743364830771a3009ee72fa54087de9dfa9fba467aa0ed,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0x533daE2922C5Aa07eB2eA2146F63BbDd4A61c2d3,552.9008342192479,"Trader Joe","Swap Tokens For Tokens",52798371,2024-11-08T05:16:22.000Z
9223,0x2d4d34e799e3e7f9313a5308f2f4a05f4ac4deee28a2896c5f45a82e7b783326,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xDFab6EfD824760BF95d6643a7135E44695145afF,36246.39893937053,"Trader Joe","Swap AVAX For Arena",52798156,2024-11-08T05:07:57.000Z
9222,0x88041da8f800220e97352b032131f5e2c01fa2f0239a0b234d5906e735fe4015,0x13b3b2b4e06B025ba702fE7629b7d6F08CFf827d,0xC5cdF562AEB042045B9E923786CF6c84062A86b0,199.2627344154017,"Trader Joe","Swap AVAX For Arena",52797851,2024-11-08T04:56:05.000Z
9221,0xbbfd66f0fa3ee3309adea2cfd41c73c8bb6607da8467484411e9a5332cbe3898,0x182f8723B57eA3caf8B31c38BF5538987506e5aD,0xc010A798F9eED73395A9C72520298ba33a48a2B7,3117,"Trader Joe","Swap Arena for AVAX",52797809,2024-11-08T04:54:30.000Z
9220,0xe601342b9a1bf48876ee1ed01a76783cfe07afb2173fab315e8069dff8c273de,0x01e58c75a8C9A4f188AAB32e2b0d01b4a9d2A8F0,0x015B96160687614E76BF038d507DFf2e683C2AC4,28935.960275005695,"Trader Joe","Add Liquidity",52797349,2024-11-08T04:37:04.000Z
9219,0x97f61b32a35fcaff753833f4691d084400176164d99da64ca565d5f114215b59,0x1a5b89F26E6dfE90c9900003677440F81cCa34C7,0xc010A798F9eED73395A9C72520298ba33a48a2B7,17543.527566237422,"Trader Joe","Swap ARENA For Tokens",52797300,2024-11-08T04:35:17.000Z
9218,0x8420c76a31476b1294d0257c8288e5a5c044f69ba8a4f1807b70d0a1ce93ac1f,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,28935.960275005695,"Trader Joe","Remove Liquidity",52797296,2024-11-08T04:35:09.000Z
9217,0xfa52690cd891d9fa6e86fba83caced5ae36c59e08263170ed6e48f5cb2e728bc,0x503720bd8fFE1e164DC9B58B10f91072D93BD71f,0x015B96160687614E76BF038d507DFf2e683C2AC4,26879.994849520295,"Trader Joe","Add Liquidity",52797293,2024-11-08T04:35:02.000Z
9216,0x888a68383eaaa8010f8ca16c69493055a51304252a606323d97c26f6e14f56b0,0x503720bd8fFE1e164DC9B58B10f91072D93BD71f,0xc010A798F9eED73395A9C72520298ba33a48a2B7,20000,"Trader Joe","Swap Arena for AVAX",52797283,2024-11-08T04:34:43.000Z
9215,0xb1de75fc62cc0ac3b0b2105b71323bb88641968647a1645ca4481c694d3f19a3,0xBC8274912feb514d85Bac196B2AA021109d5775D,0xc010A798F9eED73395A9C72520298ba33a48a2B7,10000,"Trader Joe","Swap Arena for AVAX",52797273,2024-11-08T04:34:22.000Z
9214,0xc06d1fcd9c337e94ad0420b034094045591fc34373e07cf6739e14cdec2658eb,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,46879.9948495203,"Trader Joe","Remove Liquidity",52797267,2024-11-08T04:34:04.000Z
9213,0x243b5f911c60795c32b4042f929dccb4641407403b944cfe346e85cc0ac0560b,0x533daE2922C5Aa07eB2eA2146F63BbDd4A61c2d3,0x13b3b2b4e06B025ba702fE7629b7d6F08CFf827d,683.4866007832849,"Trader Joe","Swap Arena for AVAX",52797184,2024-11-08T04:30:56.000Z
9212,0x93550e343cfe03ea6e34b2174e1bd8b0c9f49352ceefe54dedaf9a3981da51bd,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,0x71526f279fF4fDF98f2856682316084A7dD0d32B,10.813729875593019,"Trader Joe","Swap Arena for AVAX",52797175,2024-11-08T04:30:38.000Z
